Timestamp,Người chơi 1,Race 1,Map,Kết quá,Người chơi 2,Race 2
12/16/2024 21:40:09,Singlez,UD,Last Refuge,Thắng,Fervis,UD
12/16/2024 21:40:30,Ninh,Orc,Autumn Leaves,Thua,Singlez,Orc
12/16/2024 21:40:53,Domi,UD,Northern Isles,Thắng,Moon,NE
12/16/2024 21:41:06,Domi,NE,Amazonia,Thắng,Moon,NE
12/19/2024 13:46:42,tuanvu,Orc,Last Refuge,Thắng,Kephongluu,Orc
12/19/2024 13:47:05,tuanvu,Orc,Hammerfall,Thua,Kephongluu,Orc
12/19/2024 13:47:22,tuanvu,Orc,Amazonia,Thắng,Kephongluu,Orc
12/19/2024 13:48:19,gobo2k,UD,Northern Isles,Thua,Fervis,UD
12/19/2024 13:48:40,gobo2k,HU,Last Refuge,Thua,Fervis,UD
12/19/2024 13:49:31,Prac800ic,HU,Last Refuge,Thua,TriBui,Orc
12/19/2024 13:49:57,Prac800ic,HU,Echo Isles,Thua,TriBui,Orc
12/19/2024 13:50:45,Ninh,UD,Concealed Hill,Thắng,Metallica,NE
12/19/2024 13:51:08,Ninh,NE,Last Refuge,Thắng,Metallica,NE
12/19/2024 13:52:06,Afterall,HU,Echo Isles,Thắng,dailygao,Orc
12/19/2024 13:53:01,Vinam,HU,Concealed Hill,Thắng,NghiaDepTrai,UD
12/19/2024 13:53:20,Vinam,Orc,Echo Isles,Thắng,NghiaDepTrai,UD
12/19/2024 21:03:23,NghiaDepTrai,UD,Amazonia,Thắng,dailygao,Orc
12/19/2024 21:04:26,NghiaDepTrai,UD,Echo Isles,Thua,dailygao,Orc
12/19/2024 21:04:55,NghiaDepTrai,UD,Last Refuge,Thua,dailygao,Orc
12/20/2024 11:44:28,Domi,NE,Concealed Hill,Thắng,Wisdom,NE
12/20/2024 11:44:49,Domi,NE,Hammerfall,Thắng,Wisdom,NE
12/20/2024 15:14:57,Vinam,Orc,Echo Isles,Thắng,Datmm09,Orc
12/20/2024 15:15:24,Vinam,Orc,Amazonia,Thắng,Datmm09,Orc
12/20/2024 22:07:03,Prac800ic,UD,Autumn Leaves,Thua,dailygao,UD
12/20/2024 22:07:23,Prac800ic,NE,Echo Isles,Thua,dailygao,HU
12/20/2024 22:41:37,Domi,HU,Hammerfall,Thắng,Ninh,NE
12/20/2024 22:41:51,Domi,Orc,Amazonia,Thắng,Ninh,NE
12/21/2024 15:03:32,Chairma,Orc,Last Refuge,Thua,Wisdom,NE
12/21/2024 15:04:07,Chairma,Orc,Northern Isles,Thua,Wisdom,NE
12/21/2024 15:05:11,Vinam,UD,Amazonia,Thắng,Prac800ic,HU
12/21/2024 15:05:56,Vinam,UD,Echo Isles,Thắng,Prac800ic,HU
12/21/2024 15:06:23,Wisdom,NE,Hammerfall,Thắng,tuanvu,Orc
12/21/2024 15:06:43,Wisdom,NE,Amazonia,Thua,tuanvu,Orc
12/21/2024 15:07:04,Wisdom,NE,Northern Isles,Thua,tuanvu,Orc
12/21/2024 22:12:58,Kingtruong,HU,Concealed Hill,Thua,Moon,NE
12/21/2024 22:13:27,Kingtruong,NE,Amazonia,Thua,Moon,NE
12/22/2024 8:44:19,Kingtruong,NE,Amazonia,Thắng,Kephongluu,Orc
12/22/2024 8:44:58,Kingtruong,HU,Last Refuge,Thua,Kephongluu,Orc
12/22/2024 8:45:28,Kingtruong,HU,Concealed Hill,Thắng,Kephongluu,Orc
12/22/2024 9:05:07,hoanguyen,HU,Last Refuge,Thắng,dailygao,Orc
12/22/2024 9:05:50,hoanguyen,NE,Echo Isles,Thua,dailygao,Orc
12/22/2024 9:06:12,hoanguyen,NE,Hammerfall,Thua,dailygao,Orc
12/22/2024 9:39:22,Wisdom,NE,Amazonia,Thắng,LichKing,Orc
12/22/2024 9:39:38,Wisdom,NE,Echo Isles,Thắng,LichKing,UD
12/22/2024 10:45:07,hoanguyen,HU,Echo Isles,Thắng,LichKing,UD
12/22/2024 11:41:11,hoanguyen,Orc,Concealed Hill,Thua,LichKing,UD
12/22/2024 11:42:52,hoanguyen,UD,Amazonia,Thắng,LichKing,UD
12/22/2024 12:09:32,Moon,NE,Last Refuge,Thắng,LichKing,UD
12/22/2024 12:11:19,Moon,NE,Echo Isles,Thắng,LichKing,Orc
12/22/2024 12:24:40,SieuTitMit,Orc,Northern Isles,Thua,LichKing,UD
12/22/2024 12:37:06,SieuTitMit,Orc,Amazonia,Thắng,LichKing,UD
12/22/2024 12:38:53,SieuTitMit,Orc,Echo Isles,Thắng,LichKing,UD
12/22/2024 12:42:17,longnt,Orc,Concealed Hill,Thắng,hoanguyen,NE
12/22/2024 13:53:12,longnt,HU,Echo Isles,Thắng,hoanguyen,NE
12/22/2024 21:06:34,Vinam,UD,Concealed Hill,Thắng,tuanvu,Orc
12/22/2024 21:07:01,Vinam,UD,Amazonia,Thắng,tuanvu,Orc
12/22/2024 21:08:36,Kingtruong,UD,Concealed Hill,Thắng,Datmm09,Orc
12/22/2024 21:09:07,Kingtruong,NE,Echo Isles,Thắng,Datmm09,Orc
12/22/2024 22:20:43,gobo2k,Orc,Echo Isles,Thua,Kingtruong,UD
12/22/2024 22:21:17,gobo2k,Orc,Amazonia,Thua,Kingtruong,HU
12/23/2024 10:31:38,TrieuVoi,HU,Echo Isles,Thắng,dailygao,HU
12/23/2024 10:32:10,TrieuVoi,HU,Amazonia,Thắng,dailygao,HU
12/23/2024 11:42:55,Prac800ic,HU,Concealed Hill,Thắng,SieuTitMit,Orc
12/23/2024 11:43:22,Prac800ic,HU,Amazonia,Thua,SieuTitMit,UD
12/23/2024 11:43:47,Prac800ic,HU,Echo Isles,Thua,SieuTitMit,Orc
12/25/2024 21:47:17,Ninh,NE,Northern Isles,Thắng,Datmm09,Orc
12/25/2024 21:47:49,Ninh,NE,Echo Isles,Thắng,Datmm09,Orc
12/25/2024 16:31:29,SieuTitMit,Orc,Last Refuge,Thắng,Datmm09,HU
12/25/2024 16:32:07,SieuTitMit,Orc,Amazonia,Thắng,Datmm09,HU
12/25/2024 16:33:09,TrieuVoi,HU,Autumn Leaves,Thắng,Datmm09,HU
12/25/2024 16:33:34,TrieuVoi,HU,Echo Isles,Thắng,Datmm09,Orc
12/25/2024 19:46:51,Singlez,UD,Amazonia,Thắng,Datmm09,Orc
12/25/2024 19:47:18,Singlez,UD,Echo Isles,Thắng,Datmm09,HU
12/25/2024 21:04:05,LazyOldMan,Orc,Concealed Hill,Thắng,Fervis,UD
12/25/2024 21:04:45,LazyOldMan,Orc,Last Refuge,Thua,Fervis,UD
12/25/2024 21:05:08,LazyOldMan,Orc,Northern Isles,Thua,Fervis,UD
12/25/2024 22:14:34,LazyOldMan,Orc,Echo Isles,Thua,Ninh,NE
12/26/2024 13:34:37,gobo2k,NE,Hammerfall,Thua,Prac800ic,UD
12/26/2024 13:35:01,gobo2k,HU,Amazonia,Thua,Prac800ic,UD
12/26/2024 19:43:52,Singlez,UD,Hammerfall,Thắng,Afterall,HU
12/26/2024 19:44:24,Singlez,UD,Concealed Hill,Thắng,Afterall,HU
12/26/2024 22:23:32,Prac800ic,UD,Echo Isles,Thua,Truongbaorong,UD
12/26/2024 22:24:27,Prac800ic,HU,Hammerfall,Thua,Truongbaorong,UD
12/29/2024 8:18:14,Kingtruong,NE,Echo Isles,Thắng,Afterall,HU
12/29/2024 8:18:44,Kingtruong,HU,Concealed Hill,Thắng,Afterall,HU
12/29/2024 17:02:32,NghiaDepTrai,UD,Concealed Hill,Thua,Prac800ic,HU
12/29/2024 17:03:01,NghiaDepTrai,UD,Echo Isles,Thua,Prac800ic,HU
12/30/2024 8:15:08,hoanguyen,Orc,Echo Isles,Thắng,Afterall,HU
12/30/2024 8:15:43,hoanguyen,HU,Amazonia,Thắng,Afterall,Orc
12/30/2024 22:11:55,hoanguyen,HU,Last Refuge,Thua,Ninh,Orc
12/30/2024 22:15:53,hoanguyen,NE,Amazonia,Thua,Ninh,UD
12/31/2024 15:59:30,osho,NE,Northern Isles,Thắng,gobo2k,Orc
12/31/2024 16:07:17,longnt,HU,Hammerfall,Thua,LazyOldMan,Orc
12/31/2024 16:07:57,longnt,HU,Amazonia,Thua,LazyOldMan,Orc
12/31/2024 15:57:42,LazyOldMan,Orc,Concealed Hill,Thua,Ninh,UD
12/31/2024 19:09:22,osho,NE,Echo Isles,Thắng,gobo2k,NE
12/31/2024 22:05:00,Ninh,NE,Northern Isles,Thắng,TrieuVoi,Orc
12/31/2024 22:05:31,Ninh,NE,Echo Isles,Thua,TrieuVoi,Orc
12/31/2024 22:06:27,Ninh,NE,Autumn Leaves,Thắng,TrieuVoi,Orc
12/31/2024 22:11:46,LazyOldMan,Orc,Northern Isles,Thắng,hoanguyen,NE
12/31/2024 22:12:06,LazyOldMan,Orc,Echo Isles,Thắng,hoanguyen,NE
12/31/2024 22:31:53,TrieuVoi,Orc,Last Refuge,Thắng,Truongbaorong,UD
12/31/2024 22:32:21,TrieuVoi,Orc,Autumn Leaves,Thắng,Truongbaorong,UD
1/1/2025 8:15:31,gobo2k,Orc,Echo Isles,Thua,hoanguyen,UD
1/1/2025 8:17:18,gobo2k,NE,Echo Isles,Thắng,hoanguyen,Orc
1/1/2025 8:17:45,gobo2k,Orc,Amazonia,Thắng,hoanguyen,HU
1/1/2025 8:21:29,NghiaDepTrai,UD,Autumn Leaves,Thua,Kingtruong,HU
1/1/2025 8:21:51,NghiaDepTrai,UD,Amazonia,Thua,Kingtruong,HU
1/1/2025 8:30:31,Ninh,HU,Last Refuge,Thắng,Kingtruong,Orc
1/1/2025 8:30:48,Ninh,NE,Echo Isles,Thắng,Kingtruong,UD
1/1/2025 8:43:13,gobo2k,HU,Concealed Hill,Thua,LichKing,UD
1/1/2025 8:43:37,gobo2k,UD,Echo Isles,Thắng,LichKing,UD
1/1/2025 8:44:18,gobo2k,NE,Echo Isles,Thắng,LichKing,UD
1/1/2025 20:28:17,LazyOldMan,Orc,Autumn Leaves,Thua,Metallica,NE
1/1/2025 20:28:48,LazyOldMan,Orc,Concealed Hill,Thắng,Metallica,NE
1/1/2025 20:29:21,LazyOldMan,Orc,Last Refuge,Thua,Metallica,NE
1/1/2025 20:40:29,SieuTitMit,Orc,Concealed Hill,Thắng,Afterall,HU
1/1/2025 20:41:50,SieuTitMit,Orc,Echo Isles,Thắng,Afterall,HU
1/1/2025 20:43:04,LazyOldMan,Orc,Northern Isles,Thắng,Kingtruong,Orc
1/1/2025 20:43:35,LazyOldMan,Orc,Last Refuge,Thua,Kingtruong,Orc
1/1/2025 20:56:16,LazyOldMan,Orc,Concealed Hill,Thắng,Kingtruong,UD
1/1/2025 20:57:52,LazyOldMan,Orc,Amazonia,Thắng,TrieuVoi,Orc
1/1/2025 20:58:10,LazyOldMan,Orc,Echo Isles,Thắng,TrieuVoi,Orc
1/1/2025 21:30:41,LazyOldMan,Orc,Hammerfall,Thua,Afterall,HU
