Ngày,Người chơi,ELO mới
12/16/2024 21:41:39,osho,1784
12/16/2024 21:41:39,LazyOldMan,1573
12/16/2024 21:41:39,LazyOldMan,1597
12/16/2024 21:41:39,Singlez,1749
12/16/2024 21:41:39,LazyOldMan,1588
12/16/2024 21:41:39,Singlez,1758
12/16/2024 21:41:39,LazyOldMan,1579
12/16/2024 21:41:39,Singlez,1767
12/16/2024 21:41:39,Singlez,1779
12/16/2024 21:41:39,Fervis,1665
12/16/2024 21:41:39,Singlez,1790
12/16/2024 21:41:39,Fervis,1654
12/16/2024 21:41:39,Ninh,1692
12/16/2024 21:41:39,Singlez,1802
12/16/2024 21:41:39,Domi,1942
12/16/2024 21:41:39,Moon,1719
12/16/2024 21:41:39,Domi,1949
12/16/2024 21:41:39,Moon,1712
12/19/2024 14:00:32,tuanvu,1344
12/19/2024 14:00:32,Kephongluu,1354
12/19/2024 14:00:32,tuanvu,1328
12/19/2024 14:00:32,Kephongluu,1370
12/19/2024 14:00:32,tuanvu,1346
12/19/2024 14:00:32,Kephongluu,1352
12/19/2024 14:00:32,gobo2k,1369
12/19/2024 14:00:32,Fervis,1659
12/19/2024 14:00:32,gobo2k,1364
12/19/2024 14:00:32,Fervis,1664
12/19/2024 14:00:32,Prac800ic,1274
12/19/2024 14:00:32,TriBui,1698
12/19/2024 14:00:32,Prac800ic,1271
12/19/2024 14:00:32,TriBui,1701
12/19/2024 14:00:32,Ninh,1707
12/19/2024 14:00:32,Metallica,1663
12/19/2024 14:00:32,Ninh,1721
12/19/2024 14:00:32,Metallica,1649
12/19/2024 14:00:32,Afterall,1604
12/19/2024 14:00:32,dailygao,1358
12/19/2024 14:00:32,Vinam,1627
12/19/2024 14:00:32,NghiaDepTrai,1325
12/19/2024 14:00:32,Vinam,1632
12/19/2024 14:00:32,NghiaDepTrai,1320
12/19/2024 21:05:16,NghiaDepTrai,1338
12/19/2024 21:05:16,dailygao,1340
12/19/2024 21:05:16,NghiaDepTrai,1322
12/19/2024 21:05:16,dailygao,1356
12/19/2024 21:05:16,NghiaDepTrai,1308
12/19/2024 21:05:16,dailygao,1370
12/20/2024 15:15:53,Domi,1950
12/20/2024 15:15:53,Wisdom,1376
12/20/2024 15:15:53,Domi,1951
12/20/2024 15:15:53,Wisdom,1375
12/20/2024 15:15:53,Vinam,1634
12/20/2024 15:15:53,Datmm09,1147
12/20/2024 15:15:53,Vinam,1636
12/20/2024 15:15:53,Datmm09,1145
12/20/2024 22:08:05,Prac800ic,1259
12/20/2024 22:08:05,dailygao,1382
12/20/2024 22:08:05,Prac800ic,1248
12/20/2024 22:08:05,dailygao,1393
12/20/2024 22:44:08,Domi,1958
12/20/2024 22:44:08,Ninh,1714
12/20/2024 22:44:08,Domi,1964
12/20/2024 22:44:08,Ninh,1708
12/21/2024 15:07:21,Chairma,1374
12/21/2024 15:07:21,Wisdom,1392
12/21/2024 15:07:21,Chairma,1359
12/21/2024 15:07:21,Wisdom,1407
12/21/2024 15:07:21,Vinam,1639
12/21/2024 15:07:21,Prac800ic,1245
12/21/2024 15:07:21,Vinam,1642
12/21/2024 15:07:21,Prac800ic,1242
12/21/2024 15:07:21,Wisdom,1420
12/21/2024 15:07:21,tuanvu,1333
12/21/2024 15:07:21,Wisdom,1400
12/21/2024 15:07:21,tuanvu,1353
12/21/2024 15:07:21,Wisdom,1382
12/21/2024 15:07:21,tuanvu,1371
12/22/2024 9:39:54,Kingtruong,1449
12/22/2024 9:39:54,Moon,1718
12/22/2024 9:39:54,Kingtruong,1443
12/22/2024 9:39:54,Moon,1724
12/22/2024 9:39:54,Kingtruong,1455
12/22/2024 9:39:54,Kephongluu,1340
12/22/2024 9:39:54,Kingtruong,1434
12/22/2024 9:39:54,Kephongluu,1361
12/22/2024 9:39:54,Kingtruong,1447
12/22/2024 9:39:54,Kephongluu,1348
12/22/2024 9:39:54,hoanguyen,1347
12/22/2024 9:39:54,dailygao,1374
12/22/2024 9:39:54,hoanguyen,1332
12/22/2024 9:39:54,dailygao,1389
12/22/2024 9:39:54,hoanguyen,1319
12/22/2024 9:39:54,dailygao,1402
12/22/2024 9:39:54,Wisdom,1395
12/22/2024 9:39:54,LichKing,1300
12/22/2024 9:39:54,Wisdom,1407
12/22/2024 9:39:54,LichKing,1288
12/22/2024 14:03:55,hoanguyen,1334
12/22/2024 14:03:55,LichKing,1273
12/22/2024 14:03:55,hoanguyen,1315
12/22/2024 14:03:55,LichKing,1292
12/22/2024 14:03:55,hoanguyen,1330
12/22/2024 14:03:55,LichKing,1277
12/22/2024 14:03:55,Moon,1726
12/22/2024 14:03:55,LichKing,1275
12/22/2024 14:03:55,Moon,1728
12/22/2024 14:03:55,LichKing,1273
12/22/2024 14:03:55,SieuTitMit,1353
12/22/2024 14:03:55,LichKing,1294
12/22/2024 14:03:55,SieuTitMit,1366
12/22/2024 14:03:55,LichKing,1281
12/22/2024 14:03:55,SieuTitMit,1378
12/22/2024 14:03:55,LichKing,1269
12/22/2024 14:03:55,longnt,1575
12/22/2024 14:03:55,hoanguyen,1324
12/22/2024 14:03:55,longnt,1581
12/22/2024 14:03:55,hoanguyen,1318
12/22/2024 21:56:03,Vinam,1648
12/22/2024 21:56:03,tuanvu,1365
12/22/2024 21:56:03,Vinam,1653
12/22/2024 21:56:03,tuanvu,1360
12/22/2024 21:56:03,Kingtruong,1452
12/22/2024 21:56:03,Datmm09,1140
12/22/2024 21:56:03,Kingtruong,1457
12/22/2024 21:56:03,Datmm09,1135
12/22/2024 22:21:53,gobo2k,1352
12/22/2024 22:21:53,Kingtruong,1469
12/22/2024 22:21:53,gobo2k,1341
12/22/2024 22:21:53,Kingtruong,1480
12/23/2024 11:44:02,TrieuVoi,1474
12/23/2024 11:44:02,dailygao,1389
12/23/2024 11:44:02,TrieuVoi,1486
12/23/2024 11:44:02,dailygao,1377
12/23/2024 11:44:02,Prac800ic,1264
12/23/2024 11:44:02,SieuTitMit,1356
12/23/2024 11:44:02,Prac800ic,1252
12/23/2024 11:44:02,SieuTitMit,1368
12/23/2024 11:44:02,Prac800ic,1241
12/23/2024 11:44:02,SieuTitMit,1379
12/25/2024 16:33:55,SieuTitMit,1385
12/25/2024 16:33:55,Datmm09,1129
12/25/2024 16:33:55,SieuTitMit,1391
12/25/2024 16:33:55,Datmm09,1123
12/25/2024 16:33:55,TrieuVoi,1490
12/25/2024 16:33:55,Datmm09,1119
12/25/2024 16:33:55,TrieuVoi,1493
12/25/2024 16:33:55,Datmm09,1116
12/25/2024 19:47:41,Singlez,1803
12/25/2024 19:47:41,Datmm09,1115
12/25/2024 19:47:41,Singlez,1804
12/25/2024 19:47:41,Datmm09,1114
12/25/2024 21:13:33,LazyOldMan,1599
12/25/2024 21:13:33,Fervis,1644
12/25/2024 21:13:33,LazyOldMan,1585
12/25/2024 21:13:33,Fervis,1658
12/25/2024 21:13:33,LazyOldMan,1572
12/25/2024 21:13:33,Fervis,1671
12/25/2024 22:14:08,Ninh,1709
12/25/2024 22:14:08,Datmm09,1113
12/25/2024 22:14:08,Ninh,1710
12/25/2024 22:14:08,Datmm09,1112
12/25/2024 22:14:44,LazyOldMan,1562
12/25/2024 22:14:44,Ninh,1720
12/26/2024 13:35:15,gobo2k,1321
12/26/2024 13:35:15,Prac800ic,1261
12/26/2024 13:35:15,gobo2k,1302
12/26/2024 13:35:15,Prac800ic,1280
12/26/2024 19:44:42,Singlez,1812
12/26/2024 19:44:42,Afterall,1596
12/26/2024 19:44:42,Singlez,1819
12/26/2024 19:44:42,Afterall,1589
12/26/2024 22:24:57,Prac800ic,1271
12/26/2024 22:24:57,Truongbaorong,1456
12/26/2024 22:24:57,Prac800ic,1263
12/26/2024 22:24:57,Truongbaorong,1464
12/29/2024 8:19:03,Kingtruong,1501
12/29/2024 8:19:03,Afterall,1568
12/29/2024 8:19:03,Kingtruong,1520
12/29/2024 8:19:03,Afterall,1549
12/29/2024 17:03:07,NghiaDepTrai,1290
12/29/2024 17:03:07,Prac800ic,1281
12/29/2024 17:03:07,NghiaDepTrai,1274
12/29/2024 17:03:07,Prac800ic,1297
12/30/2024 8:15:58,hoanguyen,1343
12/30/2024 8:15:58,Afterall,1524
12/30/2024 8:15:58,hoanguyen,1367
12/30/2024 8:15:58,Afterall,1500
12/30/2024 22:16:25,hoanguyen,1363
12/30/2024 22:16:25,Ninh,1724
12/30/2024 22:16:25,hoanguyen,1359
12/30/2024 22:16:25,Ninh,1728
12/31/2024 15:59:43,LazyOldMan,1553
12/31/2024 15:59:43,Ninh,1737
12/31/2024 15:59:43,osho,1786
12/31/2024 15:59:43,gobo2k,1300
12/31/2024 16:08:21,longnt,1564
12/31/2024 16:08:21,LazyOldMan,1570
12/31/2024 16:08:21,longnt,1548
12/31/2024 16:08:21,LazyOldMan,1586
12/31/2024 19:09:32,osho,1788
12/31/2024 19:09:32,gobo2k,1298
12/31/2024 22:12:24,Ninh,1743
12/31/2024 22:12:24,TrieuVoi,1487
12/31/2024 22:12:24,Ninh,1717
12/31/2024 22:12:24,TrieuVoi,1513
12/31/2024 22:12:24,Ninh,1725
12/31/2024 22:12:24,TrieuVoi,1505
12/31/2024 22:12:24,LazyOldMan,1593
12/31/2024 22:12:24,hoanguyen,1352
12/31/2024 22:12:24,LazyOldMan,1599
12/31/2024 22:12:24,hoanguyen,1346
12/31/2024 22:41:02,TrieuVoi,1519
12/31/2024 22:41:02,Truongbaorong,1450
12/31/2024 22:41:02,TrieuVoi,1532
12/31/2024 22:41:02,Truongbaorong,1437
1/1/2025 8:31:19,gobo2k,1284
1/1/2025 8:31:19,hoanguyen,1360
1/1/2025 8:31:19,gobo2k,1303
1/1/2025 8:31:19,hoanguyen,1341
1/1/2025 8:31:19,gobo2k,1321
1/1/2025 8:31:19,hoanguyen,1323
1/1/2025 8:31:19,NghiaDepTrai,1268
1/1/2025 8:31:19,Kingtruong,1526
1/1/2025 8:31:19,NghiaDepTrai,1262
1/1/2025 8:31:19,Kingtruong,1532
1/1/2025 8:31:19,Truongbaorong,1450
1/1/2025 8:31:19,tuanvu,1347
1/1/2025 8:31:19,Truongbaorong,1461
1/1/2025 8:31:19,tuanvu,1336
1/1/2025 8:31:19,Ninh,1733
1/1/2025 8:31:19,Kingtruong,1524
1/1/2025 8:31:19,Ninh,1740
1/1/2025 8:31:19,Kingtruong,1517
1/1/2025 8:44:41,gobo2k,1303
1/1/2025 8:44:41,LichKing,1287
1/1/2025 8:44:41,gobo2k,1318
1/1/2025 8:44:41,LichKing,1272
1/1/2025 8:44:41,gobo2k,1332
1/1/2025 8:44:41,LichKing,1258
1/1/2025 21:01:12,LazyOldMan,1585
1/1/2025 21:01:12,Metallica,1663
1/1/2025 21:01:12,LazyOldMan,1605
1/1/2025 21:01:12,Metallica,1643
1/1/2025 21:01:12,LazyOldMan,1591
1/1/2025 21:01:12,Metallica,1657
1/1/2025 21:01:12,SieuTitMit,1412
1/1/2025 21:01:12,Afterall,1479
1/1/2025 21:01:12,SieuTitMit,1431
1/1/2025 21:01:12,Afterall,1460
1/1/2025 21:01:12,LazyOldMan,1604
1/1/2025 21:01:12,Kingtruong,1504
1/1/2025 21:01:12,LazyOldMan,1584
1/1/2025 21:01:12,Kingtruong,1524
1/1/2025 21:01:12,LazyOldMan,1597
1/1/2025 21:01:12,Kingtruong,1511
1/1/2025 21:01:12,LazyOldMan,1610
1/1/2025 21:01:12,TrieuVoi,1519
1/1/2025 21:01:12,LazyOldMan,1622
1/1/2025 21:01:12,TrieuVoi,1507
1/1/2025 21:30:48,LazyOldMan,1599
1/1/2025 21:30:48,Afterall,1483
